,petition_id,should,people,their,government,there,children,would,being,which,public,years,british,referendum,health,these,other,change,allow,after,child
1027,272824d4-8ea8-45cd-9119-8db1c9eb5f4d,2,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
1028,302e33d2-8504-4a9e-be6a-484a9bd3141a,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,38ff993c-afa4-4a7a-8b74-d721bf2d3a6c,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,983a5c7b-609e-4cc6-829d-ab9e3afa0e57,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1031,34e9a75e-2bd8-4757-8d22-0df32f004031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032,3c509326-b9e0-4511-9226-0376d1b77b5b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,c8fb4b57-9c20-4d6a-b4e3-8e9b24082fd4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1034,69d84294-b306-487f-9101-6bd62a4d0dcd,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1035,5a760bdf-1d18-4320-8fa0-9c46d9c769e4,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1036,964e1a06-d085-41c7-9cfb-605fe0c0b2b5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,e20238d7-d21b-4f9a-90f4-eb67e96427db,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1038,33585cdf-2359-443f-bc11-bb453f9e658b,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1039,e1ad8dea-a872-42e1-8adf-23b13fe49241,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1040,f13e97f6-e224-4a01-b61d-95a375ce950e,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1041,9b65b9b8-a726-45c9-bda8-88bccbb3b661,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
1042,1145304a-905b-4cdb-a248-bd0cb43d1fb7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,05d9b531-d561-44df-a2e1-18db448819db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1044,21f04958-169d-40bd-9152-aacc5f089802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1045,1a672a27-661f-4d08-8b53-98725bc7ea18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1046,1b437f57-f1c7-4264-9794-fcf6198d1116,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0
1047,ed0635ad-c7f1-4ac7-9b7a-aa5610b5d401,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,67406ced-a02e-4c9e-b507-88b9926ed96b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,36623ae0-ff93-4092-91b7-94773eb63101,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
1050,3149348a-0581-4ef6-a8f3-5242365cc9c3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,17fff79d-4b22-44ba-8de0-4ec51ace8281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,b80e02fa-1079-445f-abd4-13443f1c049d,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1053,1b396f3e-e7d1-4f4e-8a3b-8c2a37dcdd25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1054,b7cfbcbb-c6fa-4c3e-9860-db7a43e0c2ba,1,0,0,0,1,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0
1055,95ada601-f3e0-4b41-a60e-37602db79995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1056,3cb6f1c5-fce5-4074-8862-2a31e6dff0c0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,c6c1c4ad-a7a2-454d-ae43-c8fbc6d6c864,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1058,6ea4d04e-8c85-4b76-b7b9-6e58cb213db3,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1059,b7f3bbcb-8cdf-42e1-8df8-649ad8def53e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1060,c143f400-28e2-4022-baca-be97d771ff55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,e6b76c40-6aaa-4e02-95e0-60b7e01ef4e1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0
1062,d8e3c330-9bf9-4670-81bb-b6d06cbfe012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,a787a7e6-cdb4-41b1-a2cf-32bd873de2fa,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1064,fdf4fdf5-be59-483e-9350-42505693b45b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1065,af7684f1-7131-417d-ac0d-a8ca1833bf12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1066,76c8a920-a362-4f03-9b00-4af3a1fc778f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1067,e1c2ec07-8578-46d3-aa8c-1b4d91ee8525,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1068,b2829657-baf9-4d55-9e0f-47bea902fe17,1,0,0,0,0,2,0,3,0,0,0,0,0,1,0,0,0,0,0,2
1069,766b4716-a83a-48eb-a62a-573328b471b2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1070,2b2eb8fd-9936-4246-a429-024358d7841a,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1071,80c0a694-fd1d-4dd0-87c9-9e2d94919d04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1072,96d242d4-d2d8-4916-bfea-119c5a69d2c1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1073,4bcb1922-67b1-4586-9804-d0fefb55a59b,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1074,a7bae9e7-b2df-4daf-935b-e97a89d9612c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,1640c8b7-b18a-4674-996c-1054532c3410,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1076,234b3a55-81eb-4de2-a445-beeac63ece33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1077,3c200acf-5c77-464a-968c-50cb363689b9,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1078,1dfdc7a5-0866-437d-9cc1-b8ec88933698,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079,5e0eef7a-9cf0-4dd3-96fa-cbc67c42712f,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1080,60a84136-a66c-40eb-b526-d19cc096d84a,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1081,220bfffe-f6fc-455a-9b09-02d4e808e1b1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1082,c313b636-8abb-4c4e-9589-b7dc588844c6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1083,e35bcec4-bf96-4dab-81a8-5142892a6dcb,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
1084,ae8f34b7-f7c6-4849-ba7e-b27789b837fc,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1085,843c51e4-0b84-41b0-9113-71cc37983bb8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,77b77d75-2f8e-4b8d-b0e2-518c10330cf9,1,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,1,0,0
1087,0edfadab-f0be-43fe-9098-b1163451008d,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088,ed203907-b7dd-4a8d-ab42-e860b5226fe8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,cecd5052-c0da-4668-bc9e-ff3a07dddd49,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1090,e8c3f61a-b039-4612-bdc3-c04f843f983f,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
1091,db655cb9-c82f-481f-95e1-7b937cc44c35,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1092,a003850b-03ca-43d5-9534-6c2d3535cae9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1093,97d99440-0b8f-4ec3-8dbf-71560bc75da1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,c78a5be0-8616-485e-8065-ded3a927946d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,f95f7e7f-ee21-4577-ad40-4ea15362c1d4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1096,f88c20d5-9b46-400f-8667-3802094e9ed0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1097,66ccc01f-d904-486f-92a2-23c1943c6958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,3100e06f-8b70-4481-b8e0-78d339a10fdb,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1099,010216d9-1d84-4b8d-a684-d20f648f8f77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,fa94e390-b3a8-4740-b5b1-0dc89a67b9f4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,dbc94df9-02bf-4976-8dae-cfcc90568d3c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102,2451009e-5e37-4535-bbea-42838e7d3f89,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,8da3b8c0-c13e-415e-aa25-e5ff7429b551,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1104,cb652d4d-d018-4237-acb7-4bc89c9957e8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,6302edd1-e5a0-4b0d-bb4b-0bb11896a2d2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1106,9a07cf27-903f-4f92-b944-cb9b2f0058b0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1107,96cbbc08-69e7-48c6-9422-c3e4f71a318f,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1108,ea5a0914-2363-4691-aebf-39d6961d2f4d,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1109,c8f836a2-360b-4439-a440-6af80bcc6b06,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1110,c23b344f-cd84-4874-831f-5df2d078cf45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,def3c278-5b33-4882-a61e-da256423b4b3,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1112,cea3447d-8c8c-4317-ac1c-bbeebe1166ce,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1113,30996eb0-c347-47c8-b892-9ffc8194d9fd,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1114,2b96bd32-d7d4-4783-a7a2-7fa6d152355d,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115,5f032941-a106-4aed-82e6-a34f6e637016,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1116,e6598513-b68c-4f59-98b6-5e4f94db11b8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1117,39eca2cc-0e99-44e9-af68-b0ef62f2bae4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1118,bd787a2f-137c-49ca-84d6-d5fea820af76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1119,03ab51b4-db22-4dd0-840c-4b581e7a6d80,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1120,a7a4dbae-9bd5-45bd-a94d-ee10b6b901d8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1121,3154bcd1-d735-498e-9497-dc41cc1446a4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1122,0171e05c-aba8-4269-914e-278705c70e05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1123,812acdd3-6590-43e4-89e7-e0c9790ef0ae,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1124,892228b1-f34f-49af-9a48-a32f6ac45407,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,62e1bdc8-f102-4437-a2bf-53cbe595671d,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1126,c0532eda-62a4-471b-9986-c700462b3808,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0
1127,bb320dfc-19f0-4483-ab88-fe0eb3571a77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1128,bebdcc32-7fa1-4776-9aad-c8c313d6dea9,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1129,88b66e1b-40ec-4158-bb44-3b0102a00252,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1130,565092bf-e02e-4fb0-958b-b6b0f6423896,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1131,6028f91b-101c-4c84-8d23-b980c7b5e913,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1132,27d148ac-babb-45d8-ba4b-ca60b591b725,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
1133,0010aa49-3703-48e5-ad53-c22c6c7864ac,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1134,9c7ccd47-8284-4110-8b2b-d80e42c7e4a2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0
1135,525a2f8a-b7cd-4bec-951e-a9c0f7042b6e,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0
1136,eb7c289d-2e13-4e3d-b751-f81d360469ca,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1137,50346d5f-0aa3-44c7-81f0-3d21114b740c,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1138,b03162d1-01c4-4b38-adfa-b4f49382016b,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1139,35a596cc-1e64-4493-ac5d-8313c999c97e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,411133bd-e586-4457-8a4f-7cc1a7a26a10,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1141,577f3ac1-03ee-4d83-bd90-ed028d6e5e5c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1142,6a1004f0-6ca0-45a0-83f5-db38aeb068da,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1143,b12f1cbe-abf7-4aff-9644-e3453063ac58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1144,d72e16d1-ee3e-4d61-8ad9-378fc704aa92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1145,8cd7fcbe-6672-446c-a64f-0a1a44eace53,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
1146,82ec323b-dada-4aeb-8d68-16fc7aefaadf,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1147,404e62a5-dc77-4b63-ae87-776ad619e4a5,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1148,0e6d2768-a5fe-4d46-881b-6d3d84497995,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
1149,a8e8ac0e-b4aa-4d0c-be71-5d9489549a30,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0
1150,f12bb78c-8ac8-4a15-981e-7ae053844ed3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1151,fd864e79-261e-4eab-bf11-1424b497ff21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1152,ff96a633-f2df-4c94-9a58-1c6b3ae47bf3,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1153,440cbf21-8772-4f3b-b30f-61262d058fb6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1154,be9e75be-75e8-46a0-aa77-6464d78c6b44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1155,52575edf-7c01-456e-94b7-0d5547b619db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1156,87c89ed2-5378-455e-b3f2-df837e3f8392,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1157,b81c3631-a88e-4be6-ab6c-74ccdc6788f4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1158,34bad0fe-d152-4ed6-8454-ad1123821a0b,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1159,75c1ffd9-4773-4115-8fd9-63030192541e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1160,10e1713b-f2ea-413c-8ab7-93a60c76484f,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0
1161,43984216-524e-4c95-a91c-b57843b3677f,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1162,f6c8ba07-093d-45c9-9004-967656f0a395,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1163,b29b836d-142b-4241-8b63-202c65b082d7,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1164,540ee2b8-3ffd-4839-bc03-6fc4b782db94,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1165,7b2172f7-18ac-4a7e-9c1b-660cfe07eed2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1166,3d52a653-16f2-4bde-8a91-6b9b1dc54ef6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167,9d83324e-80b3-452e-86ac-e9faef1843a9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1168,0f960697-48a0-4209-8d67-747c3da086b6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1169,7bc70183-e1b2-49bf-8096-0d3fc3ef2640,0,0,0,0,0,1,1,0,0,0,3,0,0,0,1,0,0,0,0,0
1170,ed6474ca-8322-48f2-8cdd-2895f6dfb968,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1171,573878cf-5a01-4702-97d3-4d0eb09731fe,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
1172,8fa9a222-c7fe-4fbf-acdc-f563e6fb9ffc,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1173,8ca20b3a-689a-41bf-a232-834e954e45ec,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1174,f4738de5-8adc-4ab8-8611-fa497b3a4bfe,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1175,279a562d-43da-4d6a-aa48-0047dde05ab9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1176,b87f084f-e39c-4680-8ab2-5bad1dabb6a8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1177,bb908b3f-6297-44b4-8d96-59446cced50a,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1178,80d77342-d703-482f-bea6-ea7837cdb557,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1179,cf6f1ac9-aa19-43b1-8019-304eefc5d995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,1c89a72f-ff45-4dff-95d8-8989144fbfb4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1181,e6a84b59-b9f6-4384-89c2-f850e739579d,0,0,0,1,0,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0
1182,6a5fa1cc-57fd-4291-9797-6c5c714a8e33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1183,c823705e-700a-4220-a496-2da966badc33,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1184,4826102f-7402-4fd6-a31d-161a7bfe1464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1185,4acf9ab6-03bd-48ce-bc2c-66141b90b01f,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1186,a2e1ef54-11cd-4191-9a73-96a20c4465c0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1187,99c9d3f6-61f4-451b-917c-0b9e40b7adcf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1188,0e4fa953-49e1-4506-8667-a8d6a437d177,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3
1189,6e797a66-45c1-4c9c-a3f3-cb39089e545e,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1190,c7956f76-3070-4cb5-8e6f-8c76340dd846,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1191,be29d145-ce5e-4704-930b-90ec52a10ff2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1192,ae75abfe-ac19-4200-a298-9567b9f04192,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0
1193,f12578c1-0dbc-48d9-962f-4140a0b61ebe,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1194,ade03051-912b-4ded-9223-6a49a4c34cd8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1195,a2618ade-f584-4556-843d-9de67aad0f63,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1196,393e9de3-8ee3-4c30-a447-913d86717141,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1197,0e670dff-3dd5-4291-b7b5-98e54535926a,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1198,27b92aea-920b-489c-ae7f-34a4ea3ca57a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1199,7eba3849-a2fc-4e65-84ac-b207c6489bdd,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200,9534436c-b721-43e1-bda7-cd3f417ea74d,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1201,3a9fd666-e513-4d3d-9b47-7c9742ad4574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,8cdb724d-0a96-4831-ad6f-2c6a766221c5,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1203,bedd0cfc-0540-40ea-a582-e8d98acbc213,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,d24afe34-def0-428a-a967-d172740d1260,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
1205,612b5ec2-7403-4d9d-a368-541712991f80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,bab66822-32c2-4335-aeb0-24b05fe20fd4,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
1207,3ff718e6-42b4-471f-b64a-f2c9ec570b70,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
1208,b0b8373d-f7e9-430a-b077-dbbef7215fb0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1209,cc1c8963-908e-420c-9830-fea7b6f8db8a,1,3,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0
1210,9ae32ef9-3db4-4b09-9ccd-8742e9527bae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1211,4e74ffb8-5a18-4caa-af78-440ba8b93646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1212,17bbbf1a-9338-4bf6-aa3e-a4edb99c3bee,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1213,99c625d0-b7e3-49bc-b902-94cf62139506,1,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1214,ea4b302b-38ff-4fe1-acf4-b7fe4521f69f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1215,4c0651f0-2c16-4b5e-98aa-8a922d6e1947,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1216,6af548e1-d9ef-4e1b-b2cd-18450eae1439,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1217,d4fbb342-c2bf-4675-be86-9c6b888c4fb2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,95dc74c9-793e-4256-a72f-712e476eee2b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1219,65378d65-e52d-4e41-85d3-d7745ebf7dff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,0fb56f3d-7d8c-4bff-b3a2-5b616e15ada8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1221,e2f69218-dd0f-41ce-a6c1-d81b444a57c7,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1222,67ffb970-1c88-42a3-9a25-dbf86c23598e,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1223,ab11fbc5-9072-4c92-a035-0d826cf90f10,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1224,3e4c5785-f367-4ce9-943b-25022bccc2a6,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
